time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1988-06-24T20:43:30.700Z,40.433,44.528,10,3.6,mb,,,,1.2,us,usp0003h8y,2014-11-07T00:42:21.507Z,"2 km SSE of Buzhakan, Armenia",earthquake,,,,1,reviewed,us,us
1988-06-19T06:40:45.110Z,42.004,48.006,33,4.3,mb,,,,1.3,us,usp0003h3m,2014-11-07T00:42:19.998Z,"7 km NE of Khuchni, Russia",earthquake,,,,3,reviewed,us,us
1988-05-17T11:40:46.240Z,40.621,41.96,10,4.4,mb,,,,1.4,us,usp0003g16,2014-11-07T00:42:09.494Z,"9 km NNW of Oltu, Turkey",earthquake,,,,5,reviewed,us,us
1988-05-07T07:50:53.200Z,44.446,43.415,33,4.4,mb,,,,1.4,us,usp0003fr5,2014-11-07T00:42:06.348Z,"24 km NNE of Aleksandriyskaya, Russia",earthquake,,,,6,reviewed,us,us
1988-05-06T00:14:41.770Z,39.17,43.979,10,4.3,mb,,,,1.3,us,usp0003fpq,2020-08-28T22:01:16.180Z,"42 km SSW of Do?ubayaz?t, Turkey",earthquake,,,,8,reviewed,us,us
1988-05-04T02:51:18.140Z,42.134,47.149,33,4.4,mb,,,,0.6,us,usp0003fn0,2014-11-07T00:42:03.842Z,"4 km SE of Kumukh, Russia",earthquake,,,,5,reviewed,us,us
1988-05-03T10:07:51.170Z,42.368,47.906,33,4.3,mb,,,,1.2,us,usp0003fmk,2014-11-07T00:42:03.458Z,"2 km S of Kayakent, Russia",earthquake,,,,5,reviewed,us,us
1988-05-03T09:15:21.740Z,42.469,47.663,22.4,5.3,mw,,,,1.2,us,usp0003fmh,2022-04-28T20:45:37.687Z,"1 km N of Sergokala, Russia",earthquake,,,,,reviewed,us,hrv
1988-05-03T08:41:22.750Z,42.501,47.639,33,4.6,mb,,,,1.3,us,usp0003fme,2014-11-07T00:42:03.323Z,"Caucasus region, Russia",earthquake,,,,18,reviewed,us,us
1988-04-21T10:01:48.070Z,39.045,44.05,47.3,4.7,mb,,,,1.1,us,usp0003f7g,2014-11-07T00:41:58.335Z,"43 km N of Özalp, Turkey",earthquake,,10,,9,reviewed,us,us
1988-04-20T03:50:08.390Z,39.109,44.123,55.2,5.5,mw,,,,1.1,us,usp0003f6d,2022-04-28T20:49:40.595Z,Turkey-Iran border region,earthquake,,6,,,reviewed,us,hrv
1988-04-19T15:41:55.670Z,40.599,42.806,10,3.7,mb,,,,1.4,us,usp0003f5u,2014-11-07T00:41:58.029Z,"15 km N of Selim, Turkey",earthquake,,,,1,reviewed,us,us
1988-04-09T03:34:46.660Z,38.847,40.459,10,4.4,mb,,,,1.3,us,usp0003euu,2014-11-07T00:41:56.665Z,"5 km SW of Bingöl, Turkey",earthquake,,,,6,reviewed,us,us
1988-04-04T02:16:42.250Z,39.804,40.234,10,3.7,mb,,,,1.2,us,usp0003en9,2014-11-07T00:41:55.232Z,"12 km WNW of Tercan, Turkey",earthquake,,,,2,reviewed,us,us
1988-03-30T21:42:04.110Z,39.276,40.46,10,4.5,mb,,,,0.9,us,usp0003eg6,2014-11-07T00:41:50.608Z,"19 km SSW of Yedisu, Turkey",earthquake,,,,7,reviewed,us,us
1988-01-27T03:46:59.530Z,39.829,45.15,33,4.6,mb,,,,1.2,us,usp0003cf8,2014-11-07T00:41:33.063Z,"7 km NNW of Rrind, Armenia",earthquake,,,,15,reviewed,us,us
1987-10-23T06:50:37.620Z,42.363,43.308,33,4.4,mb,,,,1.4,us,usp00039h3,2014-11-07T00:41:06.292Z,"7 km N of Chiat’ura, Georgia",earthquake,,,,12,reviewed,us,us
1987-09-13T01:23:13.910Z,40.627,40.95,10,4.4,mb,,,,1.5,us,usp00038bq,2014-11-07T00:40:56.290Z,"16 km NNW of ?spir, Turkey",earthquake,,,,6,reviewed,us,us
1987-09-06T02:46:11.970Z,39.099,40.354,10,4.3,mb,,,,0.9,us,usp000384s,2014-11-07T00:40:54.786Z,"26 km NNW of Bingöl, Turkey",earthquake,,,,2,reviewed,us,us
1987-08-14T02:13:56.460Z,40.986,48.251,33,4.3,mb,,,,1,us,usp00037gv,2014-11-07T00:40:48.561Z,"23 km NNE of ?smay?ll?, Azerbaijan",earthquake,,,,6,reviewed,us,us
1987-07-13T12:54:29.620Z,39.153,43.574,10,4.4,mb,,,,1.4,us,usp00036mm,2014-11-07T00:40:40.779Z,"23 km NE of Erci?, Turkey",earthquake,,,,6,reviewed,us,us
1987-05-14T22:24:05.080Z,39.915,40.049,48.7,4.7,mb,,,,1.3,us,usp000350g,2014-11-07T00:40:24.903Z,"6 km SSE of Otlukbeli, Turkey",earthquake,,7.4,,32,reviewed,us,us
1987-05-05T10:40:44.650Z,42.527,46.909,33,4.6,mb,,,,1.1,us,usp00034r9,2014-11-07T00:40:22.652Z,"13 km W of Gergebil’, Russia",earthquake,,,,9,reviewed,us,us
1986-12-19T16:11:18.150Z,39.649,38.565,10.5,4.2,mb,,,,1.4,us,usp0003108,2014-11-07T00:39:30.481Z,"21 km N of ?liç, Turkey",earthquake,,8.4,,2,reviewed,us,us
1986-11-01T03:18:10.180Z,41.109,40.162,33,4.7,mb,,,,1,us,usp0002zjd,2014-11-07T00:39:14.630Z,"19 km WNW of ?yidere, Turkey",earthquake,,,,35,reviewed,us,us
1986-10-02T15:53:34.870Z,38.905,40.273,10,4.4,mb,,,,1.4,us,usp0002ymc,2014-11-07T00:39:06.658Z,"19 km W of Bingöl, Turkey",earthquake,,,,7,reviewed,us,us
1986-09-03T09:28:18.200Z,41.59,43.468,10,4.7,mb,,,,1.3,us,usp0002xsp,2014-11-07T00:38:57.832Z,"15 km S of Bak’urianis Andezit’i, Georgia",earthquake,,,,33,reviewed,us,us
1986-06-09T05:49:28.530Z,39.013,48.67,33,4.4,mb,,,,1.3,us,usp0002ux1,2020-08-28T20:27:04.454Z,"2 km S of Masally, Azerbaijan",earthquake,,,,5,reviewed,us,us
1986-06-02T22:16:29.660Z,40.622,41.881,10,4.2,mb,,,,1.6,us,usp0002uqd,2014-11-07T00:38:30.174Z,"12 km NW of Oltu, Turkey",earthquake,,,,4,reviewed,us,us
1986-06-02T15:16:17.970Z,40.996,47.861,33,4.6,mb,,,,1.3,us,usp0002uq5,2014-11-07T00:38:29.916Z,"1 km NNE of Qutqashen, Azerbaijan",earthquake,,,,14,reviewed,us,us
1986-05-13T08:44:02.140Z,41.431,43.737,10,5.8,mw,,,,1.1,us,usp0002tyq,2022-04-27T22:17:07.905Z,"21 km E of Akhalk’alak’i, Georgia",earthquake,,,,,reviewed,us,hrv
1986-04-11T04:10:31.250Z,40.127,43.397,10,5,mb,,,,0.9,us,usp0002su7,2014-11-07T00:38:12.594Z,"22 km E of Ka??zman, Turkey",earthquake,,,,18,reviewed,us,us
1986-03-30T20:31:05.300Z,38.984,44.632,33,4.4,mb,,,,1.1,us,usp0002sfa,2014-11-07T00:38:06.599Z,"35 km WNW of Qarah ???’ od D?n, Iran",earthquake,,,,5,reviewed,us,us
1986-03-12T11:39:16.750Z,39.688,40.203,10,4.4,mb,,,,1,us,usp0002rsp,2014-11-07T00:38:02.934Z,"17 km WSW of Tercan, Turkey",earthquake,,,,2,reviewed,us,us
1986-01-27T16:35:52.870Z,38.885,48.62,71.2,5.3,mb,,,,0.9,us,usp0002qgb,2022-04-27T22:27:22.364Z,"9 km WSW of Boradigah, Azerbaijan",earthquake,,6,,55,reviewed,us,us
1986-01-06T00:09:10.900Z,40.537,49.299,33,4.9,mb,,,,1.2,us,usp0002ptb,2014-11-07T00:37:45.234Z,"23 km WSW of Hac? Zeynalabdin, Azerbaijan",earthquake,,,,8,reviewed,us,us
1986-01-01T06:09:06.720Z,39.119,41.715,45.2,4.8,mb,,,,1,us,usp0002pnm,2022-04-27T22:25:04.847Z,"23 km ESE of Varto, Turkey",earthquake,,9.1,,23,reviewed,us,us
